earnings,gender,age,region,education
14.42307663,female,21,Northeast,12
17.30769157,male,27,Northeast,12
35.25640869,male,54,Northeast,16
17.09401703,male,59,Northeast,20
12.01923084,female,25,Northeast,16
46.24542236,male,54,Northeast,18
36.85897446,female,50,Northeast,16
46.15384674,male,43,Northeast,18
13.46153831,male,59,Northeast,12
15.86538506,female,57,Northeast,12
14.42307663,female,42,Northeast,14
28.84615326,female,40,Northeast,14
14.42307663,female,56,Northeast,13
7.692307472,female,32,Northeast,13
3.846153736,male,22,Northeast,12
6.770833492,female,48,Northeast,13
27.47252655,male,51,Northeast,16
31.13553047,male,47,Northeast,14
13.15789509,female,41,Northeast,14
9.985207558,female,46,Northeast,13
10.09615421,male,30,Northeast,13
10,male,41,Northeast,6
13.88888931,male,28,Northeast,9
11.25,male,48,Northeast,6
13.02083302,male,23,Northeast,14
57.69230652,female,43,Northeast,16
22.15719032,male,41,Northeast,12
26.37362671,female,42,Northeast,16
26.92307663,female,47,Northeast,18
36.05769348,male,44,Northeast,13
46.58119583,male,47,Northeast,20
30.90659332,female,59,Northeast,13
24.03846169,male,51,Northeast,12
14.90384579,male,27,Northeast,14
27.47252655,female,25,Northeast,16
19.58041954,male,25,Northeast,12
15.76923084,female,21,Northeast,12
34.61538315,male,43,Northeast,18
19.23077011,female,40,Northeast,16
26.59574509,male,41,Northeast,12
52.88461685,female,33,Northeast,14
10.24210167,male,44,Northeast,12
10.1214571,female,56,Northeast,12
38.46154022,male,41,Northeast,16
15.29411793,male,42,Northeast,11
14.42307663,female,44,Northeast,12
45.67307663,male,55,Northeast,18
50.48077011,male,37,Northeast,18
16.82692337,male,47,Northeast,9
8.653845787,male,40,Northeast,12
8.883673668,female,28,South,12
15.625,male,60,South,8
16.82692337,male,40,South,12
15.38461494,female,40,South,12
33.65384674,male,48,South,16
7.211538315,female,41,South,13
19.23077011,male,50,South,12
28.84615326,male,47,South,16
29.80769157,male,61,South,8
18.26922989,male,53,South,10
16.82692337,female,39,South,12
21.05769157,male,27,South,13
15.03496456,male,34,South,18
8.547008514,male,48,South,12
32.05128098,male,35,South,14
12.08791256,female,36,South,12
24.35897446,male,49,South,18
6.858974457,female,60,South,11
6.288461685,female,41,South,11
5.263157845,male,21,South,11
10,male,38,South,12
6.346153736,male,34,South,12
11.53846169,female,23,South,16
8,male,61,South,16
8,female,50,South,12
25,male,52,South,12
14.51378822,female,48,South,12
12,female,56,South,12
20.5128212,female,31,South,18
21.15384674,male,57,Northeast,14
28.84615326,male,46,South,19
33.46154022,female,43,South,16
14.42307663,male,50,South,12
27.40384674,male,30,South,14
12.5,female,53,South,12
13.46153831,male,29,South,11
11.05769253,female,25,South,11
18.26922989,male,30,South,16
33.75,male,52,South,12
17.78846169,male,38,South,18
25.64102554,female,29,South,16
14.90384579,male,53,South,12
43.75,male,41,South,18
36.05769348,female,44,South,18
19.23077011,female,51,South,16
3.365384579,female,38,South,8
17.78846169,female,24,South,16
19.23077011,female,27,South,12
13.8111887,female,23,South,12
23.07692337,male,49,South,16
13.83076954,male,46,South,12
11.21794891,male,45,South,16
19.01490402,male,34,South,13
24.45055008,male,49,South,12
15.61634636,female,52,South,13
10.79567337,male,52,South,12
24.03846169,male,59,South,12
8.17307663,male,32,South,12
22.5,male,40,South,12
13.46153831,male,33,Midwest,12
10.98901081,female,36,South,14
9.615385056,female,31,South,12
19.23077011,female,33,South,13
11.53846169,male,55,Midwest,12
4.166666508,male,24,South,8
6.25,female,40,South,12
16.82692337,male,36,South,12
24.03846169,male,57,Northeast,16
14.9572649,female,54,Northeast,18
41.0256424,male,52,Northeast,12
7.211538315,male,23,Northeast,14
36.32478714,female,55,Northeast,16
37.39316177,female,54,Northeast,16
10.98901081,female,51,Northeast,13
18.75,male,53,Northeast,12
19.23077011,male,54,Northeast,11
9.615385056,female,46,Northeast,18
6.410256386,male,40,Northeast,16
9.615385056,male,38,Northeast,16
14.42307663,female,54,Northeast,12
6.730769157,female,54,Northeast,12
38.46154022,male,56,Northeast,12
12.5,male,48,Northeast,13
23.44534492,female,53,Northeast,18
15.95096111,male,52,Northeast,16
18.34319496,male,50,Northeast,12
19.99010468,male,53,Northeast,12
23.63990402,female,50,Northeast,13
9.615385056,male,24,Northeast,12
34.61538315,male,58,Northeast,14
15.86538506,female,37,Northeast,14
15.38461494,male,37,Northeast,12
14.10256386,male,35,Northeast,12
10.25,female,42,Northeast,12
21.15384674,male,42,Northeast,12
16.82692337,male,26,Midwest,12
14.42307663,female,36,Northeast,18
37.7408638,female,26,Midwest,14
15.86538506,male,25,Northeast,12
19.30769157,male,49,Northeast,16
18.26922989,male,43,Northeast,16
14,male,41,Northeast,12
12.01923084,female,50,Northeast,13
31.25,male,34,Northeast,14
24.03846169,female,28,Northeast,13
15.38461494,female,55,Northeast,16
18.75,male,39,South,12
16.5,female,38,South,12
14.90384579,male,46,South,12
7.843137264,female,42,South,12
41.34615326,male,50,South,14
17.48251724,male,25,South,16
31.73077011,female,54,South,18
7.211538315,male,32,South,12
33.65384674,male,32,South,13
51.70940018,male,41,South,16
38.46154022,male,50,South,18
45.67307663,male,39,South,18
5.538461685,male,33,South,16
7.211538315,female,62,South,13
14.32692337,female,35,South,14
10.98901081,female,40,South,12
14.42307663,male,48,South,12
21.63461494,female,51,South,12
19.23077011,male,54,South,12
26.04166603,male,56,South,12
34.72222137,female,51,South,14
24.03846169,female,59,South,13
19.50549507,male,60,South,13
31.25,male,47,South,18
13.46153831,female,45,South,13
23.07692337,female,41,South,18
16.02564049,male,46,South,14
41.82692337,male,56,South,12
28.84615326,male,34,South,8
9.615385056,male,26,South,12
15.38461494,male,49,South,12
25.96153831,female,47,South,14
17.78846169,male,23,South,13
19.23077011,male,29,South,12
33.65384674,male,48,South,16
12.74038506,female,49,South,18
12.23776245,male,25,Northeast,13
16.82692337,female,23,South,16
7.211538315,male,48,South,12
12.30769253,male,22,South,12
16.02564049,female,32,South,12
7.692307472,male,27,South,12
14.32692337,male,37,South,10
17.30769157,female,43,South,16
32.35293961,female,41,South,14
28.84615326,male,55,South,13
17.30769157,male,37,South,16
13.94230747,female,60,South,16
22.11538506,male,46,South,10
9.615385056,female,42,South,13
11.11111069,male,33,South,12
10.47500038,male,32,South,16
10.78461552,female,25,South,16
36.53845978,male,36,South,16
23.55769157,female,59,South,14
18.26922989,female,50,South,12
23.07692337,female,51,South,13
27.97202873,female,55,South,19
39.16083908,male,53,South,19
15.86538506,male,26,South,16
12.08791256,female,42,South,8
20.5128212,male,42,South,12
32.69230652,male,32,South,13
27.40384674,female,27,South,13
13.46153831,female,58,South,12
11.05769253,female,26,South,13
13.89903831,female,29,South,13
14.9572649,male,35,South,12
23.38702011,male,31,South,16
10.43269253,female,32,South,13
13,male,41,South,12
50.48077011,female,40,South,18
12.5,male,37,South,16
12.99376297,female,35,South,16
16.82692337,male,44,South,12
16.82692337,male,28,South,12
4.326922894,male,32,South,12
16.34615326,male,58,South,12
17.5585289,male,44,South,13
13.84615421,female,41,South,18
5.06072855,male,53,South,12
13.07692337,female,34,Northeast,16
15.38461494,female,37,South,12
24.03846169,male,47,South,11
16.02564049,male,36,South,12
9.615385056,male,23,West,12
20.67307663,male,29,West,12
30.36437225,male,48,West,13
16.82692337,female,63,West,12
7,male,28,West,12
20.67307663,male,33,West,13
15.18218613,male,49,West,12
57.69230652,male,49,West,12
21.36752129,female,51,West,13
3.929258347,female,40,South,13
9.615385056,male,42,South,12
30.02307701,male,56,South,18
15.38461494,female,51,South,18
10.57692337,female,55,South,12
6.730769157,male,48,South,12
9.615385056,female,58,South,12
10.59807682,female,26,South,16
10.91346169,female,25,South,16
15.38461494,female,55,South,12
26.5734272,male,33,West,19
16.82692337,female,46,West,16
28.20512772,female,35,West,18
52.16345978,male,29,West,16
16.82692337,female,63,West,18
12.63736248,male,42,West,12
20,female,41,West,12
20.19230843,male,37,West,13
14.61538506,male,30,West,18
18.26922989,female,27,West,18
43.26922989,male,28,West,18
16.82692337,female,40,West,12
14.42307663,male,29,West,12
16.5714283,female,26,West,12
5.721153736,female,55,West,14
30.22222137,male,55,West,16
16.48351669,female,55,West,12
24.78632545,female,34,West,13
4.807692528,female,22,West,13
4.807692528,male,21,West,12
5.769230843,female,46,West,12
10.43269253,female,26,West,13
14.42307663,female,47,Northeast,12
25,male,51,Northeast,16
19.23077011,female,54,Northeast,16
12.5,female,48,Northeast,16
30.76922989,male,50,Northeast,12
22.5,male,48,South,18
24.03846169,male,39,South,13
8.974358559,female,57,South,12
18.26922989,male,53,South,12
12.98076916,female,27,South,14
21.15384674,male,28,South,12
19.23077011,male,44,South,13
9.134614944,female,40,South,13
14.52980804,female,51,South,13
22.35577011,male,50,South,13
32.69230652,female,47,South,12
23.07692337,female,42,South,12
6.730769157,female,21,South,12
19.23077011,male,33,South,16
12.01923084,male,41,Northeast,12
12.5,female,41,Northeast,12
5.288461685,male,51,Northeast,12
21.15384674,female,50,Northeast,16
9.615385056,male,29,Northeast,16
14.42307663,female,61,South,12
32.21154022,female,40,Northeast,18
9.166666985,female,51,South,12
30.41144943,male,55,South,12
16.82692337,male,21,South,12
23.41346169,female,51,South,16
24.03846169,female,42,South,16
26.44230843,male,50,South,14
8.365385056,female,48,South,14
24.03846169,male,52,South,12
38.46154022,female,55,South,18
11.5,male,44,South,18
21.63461494,male,30,Midwest,12
13.84615421,male,35,South,12
11.05769253,female,37,South,12
18.84615326,male,40,West,16
5.494505405,male,32,South,14
14.42307663,male,45,West,14
27.88461494,female,43,West,16
24.03846169,female,51,West,13
16.02564049,male,56,West,13
7.211538315,male,24,West,14
11.53846169,female,52,West,11
17.30769157,male,43,West,13
9.615385056,female,43,West,14
26.44230843,male,29,Midwest,14
8.5,female,51,Midwest,12
20.67307663,female,31,Midwest,18
23.07692337,male,29,Midwest,16
18.26922989,female,29,Midwest,20
38.46154022,male,30,Midwest,18
16.82692337,male,25,Midwest,12
15.38461494,female,45,Midwest,12
22.77327919,female,52,Midwest,16
48.07692337,female,52,Midwest,14
8.17307663,female,52,Midwest,8
10.57692337,male,29,Midwest,10
12.01923084,female,50,Midwest,13
15.38461494,female,24,Midwest,16
27.69230843,male,24,Midwest,16
15.38461494,female,41,Midwest,14
8.07692337,male,35,Midwest,14
14.59017086,female,35,Midwest,16
13.46153831,female,46,Midwest,13
23,male,46,Midwest,12
19.61538506,male,59,Midwest,18
16.82692337,male,22,Midwest,14
14.26024914,male,23,South,13
36.59855652,male,60,South,14
9,male,21,South,13
23.71794891,female,51,South,16
30.15734291,male,41,South,12
7.692307472,female,42,South,16
12.5,female,56,Northeast,12
32.30769348,male,48,Northeast,12
9.567307472,female,22,Northeast,12
24.61538506,male,53,Northeast,12
3.230769157,female,21,Northeast,13
26.92307663,male,36,Northeast,16
28.84615326,male,44,South,18
28.84615326,female,44,South,18
25,female,41,South,16
20.19230843,female,44,South,14
25,male,50,South,12
19.64882851,male,34,South,16
22.64957237,female,30,South,16
44.37869644,male,54,Northeast,20
21.63461494,female,41,Northeast,16
57.69230652,male,40,Northeast,18
30.5,male,53,Northeast,13
16.82692337,female,56,Northeast,12
14.05325413,male,29,Midwest,14
22.11538506,male,35,Midwest,13
10.65769196,male,54,Midwest,13
21.09855843,female,49,Midwest,12
19.23077011,male,52,Midwest,13
28.84615326,female,53,Midwest,14
36.2844696,male,41,Midwest,14
22.5,female,35,Midwest,16
28.84615326,male,31,Midwest,16
36.05769348,male,47,Midwest,16
3.75,male,44,Midwest,11
28.84615326,male,53,Midwest,16
19.23077011,male,58,Midwest,16
22.52747345,male,45,South,14
10.09615421,male,25,West,13
20.0854702,male,39,South,13
10.53113556,female,50,South,16
18.26922989,female,30,Midwest,16
23.07692337,male,32,Midwest,18
18.02884674,male,41,Midwest,13
13.67521381,male,21,Midwest,13
17.30769157,female,57,West,12
28.84615326,female,56,West,11
10,male,38,West,13
21.63461494,female,60,Midwest,16
10,female,25,Midwest,13
8.461538315,male,29,Midwest,12
10.57692337,female,29,Midwest,13
17.94871712,male,36,Northeast,12
14.42307663,female,32,Northeast,16
9.519230843,female,23,Northeast,13
19.23077011,male,47,Northeast,13
17.30769157,male,36,Northeast,12
13.91941357,male,39,Northeast,13
7.211538315,female,43,Northeast,10
12.23776245,female,42,Northeast,12
16.82692337,male,43,West,20
12.01923084,male,62,Northeast,8
4.807692528,female,50,Northeast,12
6.25,female,50,Northeast,14
18.18181801,male,33,Northeast,13
18.02884674,female,38,Northeast,14
5,male,39,Northeast,12
18,male,35,Northeast,12
28.84615326,male,46,Northeast,12
20.19230843,female,45,Northeast,9
12.01923084,female,55,Northeast,13
15.38461494,male,44,Northeast,6
16.02564049,female,38,Northeast,11
26.92307663,male,24,Northeast,12
13.46153831,male,37,South,16
8.846154213,female,24,Northeast,16
17.30769157,male,51,Northeast,12
35.38461685,male,43,South,16
14.90384579,male,52,South,12
17.22756386,male,24,South,12
24.03846169,male,45,South,12
14.87932682,female,37,South,13
36.53845978,male,52,South,16
12.01923084,male,34,South,16
9.747101784,female,46,South,14
19.26073265,female,50,South,12
16.43968582,male,54,South,13
14.42307663,male,45,Midwest,13
10.57692337,female,44,Midwest,14
9.1875,female,22,Midwest,12
23.46153831,female,43,Midwest,18
12.88461494,male,64,Midwest,18
13.24786282,female,29,Midwest,12
13.46153831,female,26,Midwest,16
29.9145298,male,27,Midwest,13
3.076923132,male,22,Midwest,12
15.73426533,male,31,Midwest,12
14.21153831,male,41,Midwest,6
4.554656029,female,24,Midwest,13
8.17307663,female,42,Midwest,16
15.35801315,male,49,Midwest,12
12.23776245,female,50,Midwest,12
22.30769157,male,39,Midwest,14
19.71153831,male,32,Midwest,18
12.5,female,29,Midwest,16
25.0211544,female,47,Midwest,13
11.53846169,female,48,South,16
7.679999828,female,39,South,12
16.66666603,male,52,West,16
14.67611313,male,53,Northeast,10
8.17307663,male,26,Northeast,13
15.29080677,female,59,Northeast,12
23.6378212,female,43,Northeast,18
3.571428537,male,41,Northeast,12
23.78542519,female,44,Northeast,13
8.413461685,female,38,Northeast,12
9.615385056,male,41,Northeast,10
7.032967091,male,22,Northeast,12
12.5,male,23,Northeast,8
14.42307663,male,27,Northeast,16
18.91891861,female,32,Northeast,18
10.41666698,male,35,Northeast,12
18.50961494,male,38,Northeast,13
22.59615326,female,38,Northeast,13
26.37362671,female,46,Northeast,12
34.61538315,male,56,South,14
10.5,female,47,South,13
15,male,56,South,12
19.23077011,male,30,South,16
10.68376064,male,26,South,11
32.05128098,male,62,South,16
10,female,45,South,14
16.26922989,male,38,South,16
26.44230843,male,34,South,16
19.23077011,male,58,South,16
10.57692337,female,58,South,12
9.090909004,male,25,South,12
25.95833397,male,60,South,16
9.37142849,female,58,South,16
21.97802162,female,36,Northeast,20
11.05769253,female,57,Midwest,12
5.769230843,female,24,Midwest,16
16.58423042,female,47,Midwest,18
18.02884674,male,60,Midwest,16
12.01923084,male,26,Midwest,12
9.615385056,female,24,Midwest,12
10.2564106,male,48,Midwest,14
15.70512867,male,43,Midwest,14
19.23077011,male,59,Midwest,13
15.86538506,female,57,Midwest,12
23.62637329,female,46,Midwest,14
12.5,female,59,Midwest,12
19.375,female,38,Midwest,13
25.96153831,male,46,Midwest,12
12.01923084,female,39,Midwest,12
10.57692337,female,47,Midwest,12
9.28557682,male,47,Midwest,12
5.192307472,female,21,South,12
17.30769157,male,50,South,12
29.9145298,male,47,South,16
43.26922989,male,38,South,16
11.88811207,male,52,South,12
28.84615326,female,40,South,18
12.01923084,female,57,South,12
48.07692337,male,58,South,16
27.77777863,male,56,South,18
25.7142849,female,54,South,18
52.40384674,male,51,South,16
5.714285851,male,25,South,6
5.5,female,28,South,10
5.5,male,25,South,6
11.18067932,male,34,South,16
24.03846169,male,38,South,16
19.23077011,male,51,South,12
25.64102554,male,33,South,18
9.615385056,male,46,South,12
5.465587139,female,37,South,12
4.800000191,male,46,South,12
44.23077011,male,45,West,16
31.25,female,60,West,12
40.38461685,male,61,West,18
16.82692337,male,51,West,14
20.19230843,male,28,West,13
40.38461685,female,58,West,18
21.63461494,male,30,West,12
33.76068497,male,36,West,16
18.07692337,male,37,Northeast,12
18.23607445,female,36,Northeast,18
11.96581173,male,37,Northeast,12
24.52499962,female,51,Northeast,18
10.41666698,female,38,South,18
19.23077011,male,40,South,12
15.38461494,female,30,South,16
42.30769348,male,42,South,16
9.615385056,female,39,South,18
22.11538506,female,30,South,16
14.42307663,male,34,South,12
22.59615326,male,45,South,13
32.05128098,male,36,South,16
13.46153831,female,60,South,14
7.692307472,male,24,South,8
32.69230652,male,32,South,12
18.26922989,male,45,South,13
8.17307663,female,43,South,13
19.42307663,male,27,South,13
5.769230843,female,21,South,12
18.6875,male,45,Northeast,13
21.63461494,male,41,South,20
32.21154022,female,39,South,18
18.46153831,male,27,South,12
16.82692337,female,29,West,18
12.01923084,male,64,West,12
24.03846169,male,28,West,20
10,male,58,West,16
10.33653831,female,40,South,16
9.829059601,male,26,Midwest,13
6.730769157,female,25,Midwest,14
14.52991486,male,26,Midwest,12
16.53846169,male,39,Midwest,13
10.98901081,female,47,Midwest,13
11.05769253,male,50,Midwest,12
21.63461494,male,35,Midwest,12
2.604166746,male,31,Midwest,6
14.61538506,male,46,Midwest,13
36.05769348,male,43,Midwest,16
18.69658089,female,44,Midwest,14
29.9145298,male,34,West,20
7.738095284,female,42,West,12
13.46153831,male,39,West,12
9.868420601,female,38,West,16
21.92307663,male,31,West,12
37.30769348,male,50,West,13
11.00961494,female,40,West,12
7,male,27,West,12
14.42307663,male,34,West,16
38.46154022,male,55,West,16
29.4871788,male,51,West,12
28.20512772,female,39,West,13
23.07692337,male,31,West,16
14.42307663,male,32,West,16
11.53846169,female,38,West,13
10.09615421,female,23,West,13
23.79807663,male,42,West,18
20.19230843,female,47,West,13
37.5,male,53,West,12
16.82692337,female,49,West,12
21.63461494,male,49,Northeast,12
12.82051277,male,23,Northeast,12
26.62721825,male,50,Northeast,16
11.05769253,female,56,Northeast,14
9.29487133,male,64,South,12
12.30769253,male,35,South,16
21.36752129,female,41,Midwest,19
16.36661148,female,48,Midwest,14
36.05769348,male,47,South,12
11.46449661,female,46,South,12
9.615385056,male,23,South,12
19.23077011,male,40,South,14
14.90384579,female,26,Northeast,16
14.9572649,male,25,Northeast,16
21.21196556,male,49,Northeast,16
12.5,male,41,Northeast,13
13.04945087,male,25,Northeast,12
24.03846169,female,40,Northeast,13
11.04746342,male,44,Northeast,12
10.64423084,male,23,West,12
21.63461494,male,31,South,12
8.241758347,female,31,South,12
15,male,36,South,14
9.333333015,female,35,South,11
24.23077011,male,62,South,13
29.85829926,female,60,South,13
7.211538315,female,36,South,9
15.38461494,male,44,Midwest,20
34.61538315,male,48,Midwest,16
26.92307663,male,44,Midwest,16
14.75,male,31,Midwest,12
10.05244732,female,28,Midwest,12
19.09230804,female,28,Midwest,16
12.01923084,female,40,Midwest,12
20.67307663,male,35,Northeast,12
32.69230652,female,36,Northeast,16
12.94378662,female,50,West,12
8.17307663,male,25,West,8
14.42307663,male,41,Northeast,19
18.68131828,female,42,Northeast,12
20.14652061,female,46,Northeast,13
12.01923084,female,40,South,13
53.84615326,male,58,South,20
20.19230843,male,45,South,13
30,male,30,Northeast,16
14.90384579,female,33,Northeast,18
21,female,36,Northeast,12
20,male,37,Northeast,12
17.30769157,male,59,Northeast,13
13.46153831,female,42,Northeast,13
29.9145298,male,27,Northeast,16
7.692307472,female,24,Northeast,12
12.82051277,female,58,South,13
14.42307663,female,28,South,16
22.43589783,male,45,South,18
28.84615326,male,42,Midwest,14
23.55769157,female,53,Midwest,14
19.23077011,male,39,Midwest,18
17.09401703,male,34,Midwest,16
26.06837654,male,41,West,16
9.615385056,female,41,West,16
16.34615326,female,50,West,12
8.012820244,female,59,South,12
4.362745285,female,49,South,10
12.01923084,female,24,West,12
16.02564049,male,31,West,14
4.807692528,female,41,South,13
12.01923084,female,48,West,12
11.05769253,female,25,South,13
28.84615326,male,28,West,12
15.38461494,male,50,West,9
36.53845978,male,42,West,14
24.51922989,female,40,West,13
12.01923084,male,43,West,12
22.43589783,male,34,West,16
10.63034153,female,26,West,14
30.76922989,female,41,Northeast,16
11.13701916,female,52,West,12
25,male,48,West,12
18.37606812,female,32,West,16
30.76922989,male,54,Northeast,13
21.4285717,female,50,Northeast,12
16.25,male,25,South,12
17.39130402,female,25,South,14
25.51020432,female,58,South,12
33.65384674,male,47,South,13
34.61538315,male,48,South,12
31.25,female,48,South,13
56.73077011,female,41,South,20
10.57692337,male,39,South,13
18.26922989,male,37,South,13
34.96503448,male,35,South,18
16.82692337,female,49,South,14
15.70512867,male,38,South,14
7.5,female,42,South,6
15.86538506,female,33,South,12
2.884615421,male,35,South,10
23.55769157,male,35,South,12
14.42307663,female,41,South,16
11.96581173,female,45,South,14
9.42307663,male,31,South,12
22.11538506,female,55,South,18
6.5,female,46,West,12
13.46153831,female,33,West,18
16.02564049,male,33,West,12
20,male,29,West,16
28.84615326,female,30,West,16
33.65384674,male,43,West,14
33.65384674,female,44,West,14
40.86538315,male,57,West,19
16.82692337,female,58,West,12
20,male,44,West,12
38.46154022,male,38,West,14
15.38461494,female,40,Midwest,16
49.64221954,male,46,Midwest,12
6.153846264,male,22,Midwest,12
25,female,45,Midwest,16
31.25,male,60,Midwest,16
12.98076916,female,50,Midwest,10
13.94230747,male,53,Midwest,12
11.77884579,female,63,Midwest,13
19.23077011,female,45,Midwest,14
16.02564049,male,51,Midwest,14
43.16239166,male,57,Midwest,13
5.288461685,female,43,Midwest,13
10.2564106,male,30,Midwest,16
53.08750153,male,48,Midwest,16
38.46154022,female,44,Midwest,16
26.15384674,female,45,Midwest,16
31.25,male,46,Midwest,16
7.211538315,female,42,South,14
16.64201164,male,44,South,16
11.53846169,male,36,South,12
8.653845787,male,27,South,14
19.23077011,male,39,Northeast,12
15.38461494,female,39,Northeast,14
17.30769157,male,28,West,16
25.96153831,female,37,South,16
38.46154022,male,39,Northeast,18
23.07692337,female,38,Northeast,13
26.49572563,male,34,Northeast,16
4.230769157,female,60,Northeast,12
21.49038506,female,31,Midwest,16
5.625874043,female,32,West,16
28.46153831,female,55,Midwest,13
21.63461494,female,35,Midwest,13
35.09615326,male,36,Midwest,13
46.15384674,male,46,Midwest,18
32.5,male,50,Midwest,12
23.07692337,male,33,Midwest,13
9.615385056,female,29,Midwest,14
13.46153831,male,46,Midwest,13
22,female,45,Midwest,12
28.84615326,female,37,Midwest,13
24.03846169,female,21,Midwest,13
14.42307663,male,24,Midwest,12
17.94871712,male,37,Midwest,13
12.01923084,male,36,Midwest,12
10.57692337,female,27,Midwest,12
26.44230843,male,49,Midwest,14
16.11226654,male,43,South,13
27.88461494,female,25,South,14
13.94230747,male,60,South,16
13.94230747,female,58,South,14
12.01923084,male,44,South,6
13.94230747,male,56,South,13
8.791209221,female,55,South,12
15,male,42,South,12
7.724999905,female,35,South,12
14.42307663,female,32,Midwest,13
7.5,female,48,West,12
38.46154022,male,32,West,18
7.548077106,female,30,West,16
25.64102554,male,48,West,16
7.246376991,male,28,Northeast,12
28.84615326,male,59,Northeast,14
6.923077106,male,32,South,13
9.171597481,male,26,Northeast,14
2.403846264,female,58,Northeast,10
35.04273605,male,49,Northeast,18
26.44230843,male,39,Northeast,16
25,female,45,Northeast,19
23.2371788,male,32,Northeast,13
10.98901081,female,35,Northeast,12
17.58241844,female,37,Northeast,12
21.73913002,female,62,Northeast,12
8.791209221,female,26,Midwest,16
60.09615326,male,48,Midwest,16
12.01923084,female,50,Midwest,12
40.38461685,male,42,Midwest,20
15.38461494,female,33,Midwest,20
11.53846169,male,34,Midwest,16
10.48951054,male,44,Midwest,14
14.51378822,male,27,Midwest,14
8.791209221,female,24,Midwest,16
40.06410217,male,47,Midwest,16
33.65384674,female,45,Midwest,16
26.44230843,male,30,Midwest,12
8,female,27,Midwest,12
45,female,57,South,16
50.48077011,male,60,South,20
28.84615326,male,30,South,20
19.89389992,male,56,Northeast,8
15.625,female,54,Northeast,9
8.25,female,26,Northeast,12
18.26922989,male,28,Northeast,12
12.5,male,63,Northeast,12
14.02243614,female,39,Northeast,12
16.66666603,male,32,Northeast,18
38.46154022,male,31,Northeast,16
20,male,45,Northeast,12
23.07692337,female,41,Northeast,12
28.84615326,female,47,Northeast,14
14.42307663,male,56,Northeast,13
12.5,male,28,Northeast,12
16.15384674,male,26,West,12
8.653845787,female,54,South,13
21.15384674,male,60,South,12
22.52747345,female,36,Midwest,18
16.82692337,male,46,Midwest,18
15.30769253,male,29,Midwest,16
10.09615421,female,29,Midwest,16
7.692307472,male,50,Midwest,12
18.68131828,female,40,Midwest,14
8.717948914,female,47,Midwest,13
12.5,female,27,Midwest,13
13.46153831,male,28,Midwest,12
12.11538506,male,29,Midwest,12
16.02564049,male,33,Midwest,16
21.63461494,male,46,South,12
20.67307663,female,54,South,14
38.46154022,male,47,South,18
46.15384674,male,31,South,16
7.25,male,29,South,6
5.288461685,female,35,South,6
20.19230843,female,45,South,12
15.38461494,male,40,South,13
23.55769157,female,64,South,14
8.538461685,male,33,South,12
32.30769348,female,45,South,16
18.46153831,male,48,South,18
30.28846169,female,32,South,16
19.23077011,male,31,Northeast,13
10.09615421,male,29,South,13
12.01923084,female,56,South,13
14.61538506,male,48,South,12
57.69230652,male,34,South,18
21.15384674,male,62,South,8
43.70629501,male,40,South,13
25.64102554,female,40,South,14
14.55301476,male,38,South,12
11.21794891,male,28,South,13
22.59615326,female,35,South,13
8.653845787,male,25,South,12
13.46153831,female,31,Northeast,16
23.84692383,male,53,Northeast,18
35.35503006,female,52,Northeast,18
21.88034248,male,53,Northeast,20
18.70192337,male,42,Northeast,16
5.400000095,male,50,South,8
10.57692337,female,52,South,13
15.38461494,male,55,South,11
16.48351669,female,53,South,12
16.82692337,male,57,South,14
22.30769157,male,41,South,16
13.73626328,female,41,South,16
11.53846169,male,37,West,11
24.35000038,male,44,South,12
19.6581192,female,39,South,13
34.85577011,female,61,South,20
20.97902107,male,52,Midwest,12
14.29738522,female,51,Midwest,12
7.692307472,male,22,Midwest,12
15.76923084,male,42,Midwest,12
5.769230843,male,32,Midwest,10
26.92307663,male,38,Midwest,12
12.59711552,female,50,Midwest,13
9.017307281,female,61,West,13
21.62653923,male,58,West,14
9.615385056,male,30,West,13
6.25,female,33,West,13
8.653845787,male,37,West,14
28.84615326,female,44,West,16
2.403846264,male,56,West,12
9.230769157,male,27,West,12
37.98077011,male,59,West,16
15.5,female,52,West,16
21.63461494,male,27,West,13
15.38461494,female,32,Midwest,16
10.14326954,female,22,West,13
33.9743576,male,55,West,12
12.98076916,female,54,West,12
22.11538506,male,51,West,12
14.42307663,female,44,West,12
20.19230843,male,32,Northeast,13
8.741258621,female,31,Northeast,13
16.82692337,male,30,West,12
12.5,female,29,West,12
9.615385056,female,36,West,14
16.34615326,male,30,West,12
27.97202873,female,47,West,18
13.94230747,female,50,West,8
13.94230747,male,50,West,10
14.10256386,female,53,West,18
24.03846169,female,35,West,18
5.494505405,female,50,West,6
23.55817223,female,59,West,14
7.612179279,female,54,West,12
42.92582321,male,38,West,14
20.29914474,female,34,West,13
19.23077011,male,42,West,12
12.01923084,female,45,West,13
7.692307472,male,60,West,12
46.15384674,male,35,South,18
12.5,male,26,West,12
12.01923084,male,24,West,12
2.598752499,male,24,South,19
16.23931694,female,33,West,13
16.23931694,male,34,Midwest,13
24.03846169,male,59,West,12
15.86538506,female,59,West,12
11.53846169,male,46,West,13
17.11538506,female,44,West,13
35.38461685,male,45,West,16
15.10416698,male,35,West,13
31.25,female,47,Midwest,18
16,male,62,West,12
15.38461494,female,51,West,13
6.730769157,female,37,West,10
21.63461494,male,44,West,12
5.925156116,female,25,West,12
16.82692337,male,42,West,9
25.96153831,female,41,West,16
